"","X4PSENRSTLV","X3TGPATOT","X1SES","S1FRNDCLG"
"6176","2",4,0.6707,1
"6177","0",3,-0.0735,1
"6178","2",4,0.913,1
"6179","0",2,-0.3886,1
"6180","2",3,0.7263,1
"6181","2",4,1.0258,1
"6182","1",2.5,0.1301,1
"6184","2",3,-0.6363,2
"6185","1",3.5,0.497,2
"6186","2",3.5,1.3157,1
"6187","2",4,1.1154,1
"6188","2",3.5,0.2252,1
"6189","2",2,0.7623,1
"6190","2",3,0.7605,1
"6191","2",4,0.7533,1
"6193","2",4,0.6089,1
"6195","2",3,1.2962,1
"6196","0",2.5,0.2657,1
"6198","2",2.5,-0.2358,1
"6199","2",3.5,-0.6054,1
"6200","2",4,0.984,1
"6201","0",3.5,-0.5812,1
"6202","2",3.5,0.5851,1
"6203","1",3,1.0762,1
"6204","0",3,0.4457,1
"6206","2",3,-0.0103,1
"6207","2",4,1.4719,1
"6208","0",3.5,0.6836,1
"6209","2",3.5,-0.43,1
"6210","2",3.5,1.7022,1
"6211","2",3.5,0.8642,1
"6212","0",2.5,-0.4615,1
"6213","2",2.5,0.8263,1
"6214","0",3,0.0173,1
"6216","1",2.5,-0.2226,2
"6217","2",3.5,-0.4348,1
"6218","2",2,0.2512,1
"6219","0",2.5,-0.0046,1
"6220","2",3,0.0884,1
"6221","2",3.5,0.4824,1
"6222","2",4,1.0698,1
"6223","2",3,0.1543,1
"6224","2",4,-0.6934,1
"6225","2",3,1.4976,1
"6226","1",3.5,0.7138,1
"6227","1",3,0.5232,1
"6228","0",3,-0.1642,1
"6229","2",3,0.5176,1
"6230","2",4,0.8204,1
"6231","2",3.5,1.3395,1
"6232","2",4,1.2058,1
"6233","2",3.5,0.5988,1
"6235","1",3,0.4073,1
"6236","0",2.5,-0.6333,2
"6237","0",3.5,0.0301,1
"6238","2",3.5,0.9651,1
"6239","2",3,0.808,1
"6240","2",4,0.6261,1
"6241","2",3,1.0189,1
"6242","0",2.5,-0.5007,1
"6243","2",3.5,2.5668,1
"6244","2",4,-0.3734,1
"6245","2",3.5,0.6224,1
"6247","0",3.5,-0.1465,1
"6249","0",2.5,-0.5671,1
"6250","1",3,-0.0058,1
"6251","2",4,0.251,1
"6252","2",3.5,0.6416,1
"6253","2",3.5,0.0735,1
"6254","2",4,0.2406,1
"6256","1",2.5,0.3879,1
"6257","1",3,-1.1272,1
"6258","2",1.5,0.466,1
"6259","1",3,0.6834,1
"6260","2",3.5,0.7325,1
"6263","1",2.5,-0.0796,1
"6264","2",2.5,-0.5386,1
"6265","2",3.5,2.0218,1
"6266","2",3,0.4407,2
"6267","2",3,0.0196,1
"6268","0",2.5,-0.7751,1
"6269","2",2.5,0.6366,1
"6272","0",2,-0.0054,1
"6275","2",3.5,1.1903,1
"6277","2",3.5,-0.884,1
"6278","2",3,0.7553,1
"6279","0",2.5,1.0222,1
"6281","2",3,-0.5434,1
"6282","0",2.5,-0.6328,1
"6283","2",3.5,0.9456,1
"6284","2",4,0.9798,1
"6285","2",3.5,0.2023,1
"6286","2",2.5,1.179,1
"6288","2",3.5,1.013,1
"6290","2",3.5,1.0407,1
"6291","2",3,-0.3819,1
"6292","2",3.5,0.8541,1
"6294","2",3.5,-0.6333,1
"6295","0",2.5,-0.652,1
"6296","2",4,0.4438,1
"6297","0",3.5,1.5764,1
"6298","0",2.5,0.0027,1
"6299","2",2.5,1.2556,1
"6300","2",3,0.1116,1
"6302","2",2.5,0.3048,1
"6303","2",4,0.7445,1
"6305","2",4,1.9964,1
"6306","2",4,2.5214,1
"6307","1",3.5,-0.4584,1
"6308","2",2.5,1.1164,1
"6309","0",3.5,1.2003,1
"6310","2",4,1.97,1
"6311","2",2.5,0.9441,1
"6312","1",2,-1.6616,1
"6313","2",3.5,0.9927,1
"6314","2",3.5,0.5758,1
"6315","2",3,0.602,1
"6316","0",3,-0.5436,1
"6317","1",1.5,-0.4907,1
"6318","2",3,1.5383,1
"6319","2",3.5,0.2303,1
"6320","0",3,-0.3332,2
"6321","2",4,0.9017,1
"6322","2",3.5,1.4226,1
"6323","2",2.5,0.1084,1
"6324","2",4,0.3294,1
"6325","2",3,2.5308,1
"6326","1",2,-0.8546,2
"6327","2",3.5,-0.1475,1
"6329","2",3.5,1.1973,1
"6330","2",3.5,1.3854,1
"6331","1",3,-0.4136,1
"6332","0",3,0.9487,1
"6335","1",3,-0.3465,1
"6337","2",3.5,-0.3394,1
"6339","1",3,-0.5687,1
"6340","1",3,-0.6116,1
"6341","0",2.5,0.2273,1
"6342","2",4,-0.8298,1
"6343","2",4,0.9601,1
"6344","2",3.5,-0.3312,1
"6346","2",4,-0.1263,1
"6347","2",3.5,0.6366,1
"6348","2",4,0.7604,1
"6350","2",4,0.7772,1
"6351","0",2.5,0.6891,1
"6352","0",3.5,1.1568,1
"6353","2",4,-0.6423,1
"6354","0",2,-1.3178,1
"6356","0",3.5,0.2649,1
"6357","2",2.5,0.9226,1
"6358","2",2.5,0.8303,1
"6359","2",2.5,1.2119,1
"6360","0",2,0.0747,1
"6361","2",3.5,0.3362,1
"6362","2",3.5,-0.7259,2
"6363","0",3,-0.2985,1
"6364","2",3,1.2607,1
"6365","2",3,0.8178,1
"6366","1",1.5,-0.5465,1
"6367","1",2.5,1.6844,1
"6368","1",3.5,-0.1215,2
"6369","2",3,1.2962,1
"6372","0",3,-1.0067,1
"6373","2",3,-0.6665,1
"6374","2",4,0.6364,1
"6375","0",3.5,0.0497,1
"6376","2",3.5,0.3891,1
"6377","0",3,-0.3746,1
"6378","2",3.5,0.8856,1
"6379","0",3.5,-0.6504,1
"6380","2",3.5,1.8929,1
"6381","2",3,0.6973,1
"6382","2",3.5,1.0656,1
"6383","2",4,1.9489,1
"6384","0",1.5,-1.3077,1
"6385","2",3,-0.6206,1
"6387","1",2.5,-0.1237,1
"6389","0",3,-0.0849,1
"6390","0",2.5,1.1448,2
"6391","2",4,1.4817,1
"6394","2",2.5,0.1448,1
"6395","2",3,0.1807,1
"6396","2",3.5,0.7982,1
"6397","2",3.5,0.5036,1
"6398","2",3,0.0463,2
"6399","0",3.5,0.2926,1
"6400","2",3,0.3115,1
"6402","2",3,0.0865,1
"6403","1",2,-0.1237,1
"6404","0",2,-0.4024,1
"6406","0",3,0.3474,1
"6407","2",2.5,-0.3588,1
"6408","1",3,0.6276,1
"6414","1",3.5,0.6924,1
"6415","0",2.5,-0.4605,1
"6416","2",3,0.0589,1
"6417","2",4,-0.3545,1
"6418","2",2,0.2344,2
"6419","2",4,0.009,1
"6420","0",3,-0.5628,1
"6421","2",2.5,0.0962,1
"6422","0",2.5,-0.3312,1
"6423","2",3.5,0.3202,1
"6425","2",2.5,0.4409,1
"6426","2",3.5,0.2685,1
"6427","2",4,0.8524,1
"6429","0",2,-1.1038,1
"6431","2",3.5,-0.0297,1
"6432","2",4,0.0502,1
"6433","2",4,0.3782,1
"6434","2",3,0.835,1
"6436","2",4,0.731,1
"6437","2",3,-0.0906,1
"6438","2",3.5,0.7178,1
"6440","2",3.5,1.4393,1
"6441","2",3.5,-0.5512,1
"6442","0",2,-1.429,1
"6443","2",3.5,1.4423,1
"6444","2",3.5,2.1833,1
"6445","0",3,0.6707,1
"6446","2",3,-0.3535,1
"6447","2",3.5,0.3078,1
"6449","2",4,1.3363,1
"6450","2",3.5,1.7902,1
"6451","0",2.5,0.1937,1
"6452","2",3,0.251,1
"6454","2",1.5,0.2954,1
"6455","2",4,0.4359,1
"6456","2",4,0.8009,1
"6457","2",2.5,-0.9781,1
"6458","2",3,-0.3557,1
"6459","2",3,-0.056,1
"6461","0",2.5,0.4001,1
"6462","2",3.5,1.6613,1
"6463","2",3.5,0.917,1
"6464","2",4,1.7672,1
"6467","0",3,0.1427,1
"6468","2",3,-0.1277,1
"6469","2",3,1.0269,1
"6471","1",3,-1.5655,1
"6472","2",3.5,1.0893,1
"6473","2",3.5,-0.9535,1
"6474","2",4,0.0384,1
"6475","2",3,0.9219,1
"6476","2",3.5,1.388,1
"6477","2",3.5,-0.1389,1
"6478","1",2.5,0.0714,1
"6479","2",3.5,0.7988,1
"6480","2",3.5,-0.2917,1
"6481","2",3,0.0713,1
"6482","0",3.5,0.068,1
"6483","0",3,0.8635,1
"6484","2",4,0.4352,1
"6487","2",3.5,0.293,1
"6489","1",3.5,0.8669,1
"6490","0",3,0.4073,1
"6491","2",3.5,0.701,1
"6492","0",0.25,-0.5628,1
"6494","2",3,0.4538,1
"6495","1",3,-0.394,1
"6496","2",4,-1.5501,1
"6497","2",4,-0.4938,1
"6498","2",3.5,1.2293,1
"6499","1",3.5,1.0137,1
"6500","2",3.5,1.179,1
"6501","2",2.5,1.5386,1
"6502","2",3.5,0.3085,1
"6503","2",2,0.5848,1
"6504","0",2.5,0.3326,1
"6505","0",1.5,-0.3118,1
"6506","2",4,1.6022,2
"6507","1",1.5,-0.497,1
"6508","2",3,0.1596,1
"6509","2",3,1.0319,2
"6511","2",2.5,0.7901,1
"6512","2",4,-0.8455,1
"6513","1",3.5,-1.5696,1
"6515","2",4,-0.1027,1
"6516","2",3,0.9351,1
"6517","2",3.5,0.6891,1
"6518","2",3.5,1.7448,1
"6519","2",3,0.1748,1
"6521","2",3.5,-0.5628,1
"6522","0",3,-0.1942,1
"6523","1",3,-0.4024,1
"6524","2",3,2.4262,1
"6525","2",3.5,0.9304,1
"6526","2",3.5,0.3008,1
"6528","0",2.5,-0.5711,1
"6529","2",3.5,1.5522,1
"6530","2",4,-1.248,1
"6531","2",4,1.2984,1
"6533","2",2.5,0.856,1
"6535","1",3,1.2149,1
"6536","2",3,-0.0754,1
"6537","2",3.5,1.3994,1
"6538","2",3.5,0.461,1
"6539","2",2,1.8532,1
"6541","0",2,-0.6755,1
"6542","1",3,1.1097,1
"6543","2",3.5,-0.0274,1
"6544","2",3,1.5954,1
"6547","0",2.5,-0.2744,1
"6548","1",3,0.2258,1
"6549","1",2,-1.5655,1
"6550","2",3.5,1.0692,1
"6551","0",2.5,-0.5434,1
"6552","2",2.5,-1.1636,1
"6553","0",2.5,0.8891,1
"6554","2",3.5,0.3383,1
"6555","0",2,-0.4551,1
"6556","0",3.5,-0.561,1
"6557","2",2.5,-1.3121,1
"6558","2",4,1.3978,1
"6560","2",3.5,0.6544,1
"6563","2",2.5,-0.5434,1
"6566","0",2.5,0.9395,1
"6567","2",3.5,-0.4046,1
"6568","1",3.5,-0.8132,1
"6569","2",3.5,-0.3501,1
"6570","2",3,0.4257,1
"6571","0",3.5,0.3498,1
"6572","1",3,-0.5522,1
"6573","2",4,0.5969,1
"6574","2",3,1.5782,1
"6575","0",3,-0.7135,2
"6576","0",2,-0.4169,1
"6577","2",3.5,-0.17,1
"6578","2",3.5,-0.1484,1
"6579","2",3,0.9962,1
"6580","0",2,0.4011,1
"6581","2",2.5,0.3008,1
"6582","0",3.5,-0.4504,1
"6583","1",3,1.0222,1
"6584","2",3,0.1628,1
"6585","2",4,2.5466,1
"6586","2",3.5,0.3048,1
"6587","0",3.5,0.5739,1
"6588","2",3,0.5758,1
"6589","2",2.5,-0.4075,1
"6590","2",3.5,0.3364,1
"6591","2",3,0.4647,1
"6592","2",3,0.6836,1
"6593","2",4,1.5032,1
"6594","2",3,0.1852,1
"6595","2",4,0.9351,1
"6596","1",2.5,0.1281,2
"6597","0",3.5,-0.0929,1
"6598","0",3.5,0.5098,1
"6599","2",2.5,1.0058,1
"6601","1",3,-1.103,1
"6602","0",2.5,-1.1338,1
"6603","2",3,1.2607,1
"6604","0",3,-0.5945,1
"6605","2",3.5,1.5499,1
"6606","2",2,-0.6665,1
"6607","2",3.5,-0.307,1
"6609","0",3,0.0363,1
"6611","0",2,0.6253,1
"6612","2",3,0.0324,1
"6613","2",3.5,1.3264,1
"6614","2",3.5,-0.278,1
"6615","2",3.5,1.2405,1
"6616","2",4,1.2666,1
"6617","2",4,1.2245,1
"6618","0",2.5,0.296,1
"6619","1",2,-1.7526,1
"6620","2",2.5,-0.056,1
"6621","2",2.5,0.6086,1
"6622","2",3.5,1.3756,1
"6623","2",2.5,-0.5951,1
"6624","2",4,1.8597,1
"6626","0",2.5,0.5743,1
"6627","2",3,0.307,1
"6629","2",3,0.634,1
"6630","0",2,-0.7219,1
"6631","2",3,1.6527,1
"6632","0",3.5,-0.4795,1
"6633","2",3.5,1.0739,1
"6635","1",3,0.1301,1
"6636","2",3.5,2.2037,1
"6638","0",2.5,0.2382,1
"6639","0",4,-0.5585,1
"6640","2",2,0.7474,1
"6641","2",3.5,1.2587,1
"6642","1",2.5,-0.1027,1
"6646","2",3,0.003,1
"6648","2",3.5,0.6636,1
"6649","2",4,0.1556,1
"6650","2",2,-0.7264,1
"6652","2",3.5,1.0269,1
"6654","2",3.5,-0.4654,1
"6656","2",3.5,0.9351,1
"6657","2",3,-0.3641,1
"6658","0",2,0.3154,1
"6659","2",3,0.7826,1
"6661","2",3.5,1.0668,1
"6662","2",2.5,0.7784,1
"6663","0",3,0.5019,1
"6664","1",3.5,0.8583,1
"6666","1",1.5,-0.7001,1
"6668","0",3,-0.482,1
"6669","2",3.5,1.8401,1
"6671","2",3.5,0.8123,1
"6672","2",3.5,0.6389,1
"6673","0",3.5,-0.2992,1
"6674","2",3.5,-0.7751,1
"6675","1",2.5,-0.4504,1
"6676","2",4,1.2961,1
"6677","1",4,-0.5863,1
"6679","2",3,0.4479,1
"6680","0",2,-0.0126,2
"6681","2",3.5,1.6559,1
"6682","0",3,-0.5311,1
"6683","1",2.5,-0.3711,1
"6684","2",3.5,1.2444,1
"6685","2",2.5,1.0893,1
"6687","1",2,-0.9966,1
"6688","1",3.5,0.0214,1
"6689","2",3,1.4014,1
"6690","0",2.5,-0.3394,1
"6691","2",3.5,1.2607,1
"6692","2",3.5,1.6836,1
"6693","1",3,-0.6592,1
"6694","1",3,0.3898,1
"6696","2",3,0.5687,1
"6697","0",2,0.5794,2
"6698","2",3.5,1.4056,1
"6700","0",2.5,0.7161,1
"6701","0",2.5,-1.4268,1
"6702","0",2.5,1.6827,1
"6703","0",2,0.34,2
"6704","0",2.5,-0.0889,1
"6706","2",3,-0.7751,1
"6709","0",3,1.0859,1
"6711","1",2,-0.4191,1
"6712","2",4,-0.2245,1
"6713","2",3.5,1.5873,1
"6714","2",4,0.7486,1
"6715","2",3.5,0.2582,1
"6716","2",4,-0.4728,1
"6717","2",4,1.9676,1
"6718","2",3,0.7237,1
"6719","2",3,-0.4136,1
"6720","1",2.5,-0.0095,1
"6721","2",3.5,1.666,1
"6722","2",3,0.4233,1
"6723","1",2.5,0.4629,1
"6725","0",2,-0.5392,1
"6726","0",2.5,0.7777,1
"6727","1",2.5,-1.26,1
"6728","2",4,0.5087,1
"6729","1",3,0.241,1
"6731","0",3.5,-0.3465,1
"6732","0",3,1.3407,1
"6733","2",3,0.6846,1
"6734","1",3,0.1697,1
"6735","2",3.5,0.9798,1
"6736","2",2.5,1.1498,1
"6737","0",3,-0.4111,1
"6738","2",3,0.3152,1
"6739","2",4,1.0396,1
"6740","2",3.5,0.4959,1
"6742","2",3.5,1.7199,1
"6743","0",2.5,-0.3554,1
"6748","2",3.5,1.4704,1
"6749","0",2.5,-0.8837,1
"6750","1",3,0.0103,1
"6751","2",4,1.4398,1
"6754","2",3.5,1.666,1
"6755","2",3.5,-0.0102,1
"6756","2",3.5,0.4347,1
"6757","2",3.5,-0.4293,1
"6758","0",3.5,-0.1345,1
"6759","2",3.5,1.1119,1
"6760","2",3,1.3197,1
"6761","2",2.5,0.8242,1
"6762","2",3,0.8502,1
"6764","2",3,2.0218,1
"6766","2",2.5,-0.0036,1
"6768","2",3.5,0.1835,1
"6769","0",2.5,0.1757,1
"6770","2",3.5,1.2798,1
"6771","2",3.5,-0.226,1
"6772","2",2,1.7046,1
"6774","2",2,0.5125,1
"6775","2",3,0.7148,2
"6776","1",2.5,0.5794,1
"6777","2",4,-0.6665,1
"6778","2",3,-1.1008,1
"6779","0",3,0.2043,1
"6781","2",3.5,0.8902,1
"6782","0",2.5,0.4564,1
"6783","2",3.5,0.7183,1
"6785","2",3.5,-0.5512,1
"6787","0",1,1.0367,1
"6788","0",3.5,-0.6504,1
"6789","2",3,-0.5628,1
"6790","2",3.5,-0.4024,1
"6791","2",3.5,1.3026,1
"6792","1",1.5,0.3478,1
"6793","2",3.5,0.2563,1
"6794","2",3.5,1.7132,1
"6795","2",3.5,-0.6421,1
"6796","2",4,1.3583,1
"6797","2",3.5,1.3642,1
"6798","0",3.5,0.2604,1
"6801","2",3.5,0.0862,1
"6802","2",4,1.032,1
"6803","0",2,0.438,1
"6807","0",3.5,0.0714,1
"6809","2",3,0.4775,1
"6811","2",2.5,-0.2321,2
"6812","2",3.5,0.7584,1
"6813","2",2.5,-0.1774,1
"6814","1",3,-0.6861,1
"6815","0",3.5,0.8881,1
"6816","2",3.5,0.9055,1
"6818","0",3,-0.4728,1
"6820","1",3,0.1653,1
"6821","2",3.5,0.1381,1
"6822","2",4,0.3008,1
"6823","2",4,1.032,1
"6824","2",4,0.5485,1
"6825","2",2.5,0.6872,1
"6826","2",3.5,1.1167,1
"6827","2",4,-0.2222,1
"6828","0",3,0.9396,1
"6829","0",3,-0.2656,1
"6830","0",2.5,-1.6616,1
"6832","0",3,-0.4525,2
"6833","2",3,0.9994,1
"6834","2",3.5,-0.3071,1
"6835","2",3.5,-0.0832,1
"6836","0",3,0.8778,1
"6837","2",3,0.2563,1
"6838","2",3.5,-0.0928,1
"6839","2",3.5,1.0121,1
"6840","2",4,0.2031,1
"6841","2",3,0.6685,1
"6843","0",1.5,-1.6616,1
"6844","2",4,1.7214,1
"6845","0",2.5,-0.8412,1
"6847","2",2.5,0.5764,1
"6848","1",3,-0.3796,1
"6850","2",2.5,0.9223,1
"6851","2",4,0.157,1
"6852","2",3.5,1.1534,1
"6853","2",3.5,1.93,1
"6854","0",2.5,1.2786,1
"6856","2",2.5,-0.8552,1
"6857","1",3,0.2489,1
"6860","0",3.5,1.3299,1
"6861","0",2.5,0.1061,1
"6862","2",4,1.3904,1
"6864","2",4,1.4372,1
"6865","2",3,-0.8552,1
"6866","2",3,0.2972,1
"6867","2",2.5,0.5097,1
"6868","2",4,0.7783,1
"6869","0",3,-1.5501,1
"6870","1",2.5,0.6417,1
"6871","1",3,-1.1211,1
"6872","2",4,0.8732,1
"6873","2",4,0.6376,1
"6874","2",3.5,1.4947,1
"6875","2",4,1.1363,1
"6876","1",2,-0.3254,2
"6877","2",3.5,-1.5501,1
"6879","0",2.5,0.0269,2
"6880","2",4,-0.388,1
"6881","2",2.5,0.9772,1
"6882","1",3,0.6763,2
"6883","2",2.5,-0.3882,1
"6884","2",3.5,0.3475,1
"6885","1",3.5,0.1345,1
"6886","2",3.5,0.2291,1
"6888","0",3.5,-0.7117,1
"6889","2",2.5,0.7195,1
"6890","0",3,-0.7377,1
"6892","0",3.5,0.7961,1
"6893","1",2,0.0754,1
"6894","2",3.5,0.3652,1
"6895","1",2.5,-0.5434,1
"6896","2",3.5,0.6456,1
"6897","2",3.5,1.7203,1
"6898","1",3,0.6546,1
"6900","2",3,0.7075,1
"6901","2",3.5,-1.3184,1
"6904","2",4,-0.1939,1
"6905","2",2.5,0.5066,1
"6906","2",3.5,0.526,1
"6907","2",3.5,0.8401,1
"6909","2",3,-0.7751,1
"6910","0",2.5,0.7905,1
"6911","2",3,0.827,1
"6912","0",1,1.0058,1
"6913","2",3.5,-1.6338,1
"6914","2",4,2.2934,1
"6915","1",3,0.6976,1
"6916","0",3.5,-0.4435,1
"6917","2",3.5,1.9225,1
"6919","0",3,-0.5896,1
"6920","0",2.5,0.2124,1
"6921","2",3,-0.105,1
"6922","2",3,1.1278,1
"6923","2",3,-0.7077,1
"6925","2",4,0.7196,1
"6928","0",3,1.1934,1
"6929","2",3,-0.3332,1
"6930","2",4,0.409,1
"6931","2",2.5,-0.683,1
"6932","1",2.5,0.5311,1
"6933","2",3.5,0.8731,1
"6934","2",4,2.522,1
"6935","2",4,0.976,1
"6936","0",2.5,0.6565,1
"6937","0",3,0.4074,1
"6938","0",3,0.3423,1
"6939","0",2,-1.1348,1
"6940","2",3.5,1.5335,1
"6941","2",2.5,-0.0996,1
"6942","2",2.5,-0.3575,1
"6943","1",2.5,-0.6665,1
"6945","1",2,0.2637,1
"6946","2",3.5,0.336,1
"6947","0",3,-0.4728,2
"6948","2",3.5,1.612,1
"6949","2",3,1.8108,1
"6950","2",3.5,0.9381,1
"6951","1",3.5,-0.0852,1
"6953","1",2.5,-0.8827,1
"6954","2",3,0.5441,1
"6955","2",4,1.5245,1
"6957","0",2,0.6782,1
"6958","2",4,1.3942,1
"6959","2",3.5,0.7826,1
"6960","0",2.5,-1.0537,1
"6961","2",3.5,-1.5696,1
"6963","1",2.5,1.0553,1
"6964","2",3.5,0.2669,1
"6965","0",1.5,-0.7046,1
"6968","2",3.5,1.6784,1
"6969","2",3.5,1.2607,1
"6970","2",4,1.2651,1
"6972","1",3,0.5329,1
"6973","1",4,0.4466,1
"6975","1",2.5,0.7463,1
"6976","0",2.5,-0.8546,1
"6977","2",3.5,0.392,1
"6978","2",3,2.082,1
"6981","1",3.5,0.2058,1
"6982","0",3.5,1.1448,1
"6984","2",3.5,-0.527,1
"6986","0",3.5,0.1691,1
"6987","2",3.5,0.4087,1
"6988","1",3,0.7867,1
"6989","2",3.5,0.6978,1
"6990","2",3.5,0.6688,1
"6991","2",3.5,0.2793,2
"6993","2",3,0.6546,1
"6994","2",3.5,0.4168,1
"6995","2",3,0.9349,1
"6996","0",4,-0.601,1
"6997","2",3,1.7188,1
"6998","1",3.5,-1.1012,1
"6999","2",3.5,0.0535,1
"7000","2",3.5,-0.4024,1
"7001","2",2.5,0.5466,1
"7003","2",3.5,0.1514,1
"7006","2",3,-0.2608,1
"7009","2",3.5,0.984,1
"7010","2",3,0.3355,1
"7011","0",1.5,0.0209,1
"7012","2",4,0.6616,1
"7013","2",2.5,1.7484,1
"7014","2",4,1.2268,1
"7015","2",3,-0.2075,1
"7016","1",2,-1.2268,1
"7017","2",3.5,1.0729,1
"7020","2",3.5,1.3583,1
"7021","0",3.5,-0.1463,1
"7022","0",4,0.6144,1
"7023","1",3,0.7043,1
"7024","2",3,-0.1941,2
"7026","2",3.5,1.032,1
"7027","2",3,0.8512,1
"7028","2",3.5,0.1292,1
"7029","0",3.5,-0.8684,1
"7032","1",2.5,-0.5628,1
"7033","2",3.5,1.1142,1
"7034","2",3.5,1.081,1
"7035","2",3.5,0.6138,1
"7036","1",2.5,0.0466,1
"7037","2",3,0.3972,1
"7038","0",2,-0.8455,1
"7042","2",3,-0.5434,1
"7044","2",3,-0.8298,1
"7046","2",1.5,-0.4023,1
"7047","2",4,0.6363,1
"7048","1",2.5,-1.0772,1
"7049","0",3,1.3182,1
"7050","1",3,-0.6094,1
"7051","0",3,0.877,1
"7052","1",2.5,0.435,1
"7053","2",3.5,1.3326,1
"7054","2",3.5,0.4224,1
"7055","2",3.5,0.7154,1
"7056","2",3.5,1.4372,1
"7057","2",3,-0.6109,1
"7058","2",3,0.2732,1
"7059","1",3.5,0.6733,1
"7060","0",3,0.2323,1
"7062","2",2.5,-0.8455,1
"7063","2",4,0.7065,1
"7065","2",4,-0.6823,1
"7067","2",3.5,0.7644,1
"7068","2",3.5,0.2028,1
"7070","2",3.5,-0.156,1
"7071","1",2.5,0.1281,1
"7072","2",2.5,0.3243,1
"7073","2",3.5,1.2037,1
"7074","1",3,0.0568,1
"7075","2",4,0.4896,1
"7076","2",4,0.6836,1
"7077","2",3,-0.4504,1
"7078","0",1,-0.6435,1
"7080","0",3,-1.5696,1
"7081","0",3,0.0363,1
"7082","2",3.5,1.3384,1
"7084","2",3.5,-0.4843,1
"7085","1",4,0.525,1
"7086","0",3.5,0.0195,1
"7087","1",2.5,1.9142,1
"7088","2",4,1.1217,1
"7090","2",4,0.305,1
"7092","2",3,1.0301,1
"7093","2",3.5,0.5737,1
"7094","2",2,0.9662,1
"7096","2",2,0.3548,1
"7100","1",3,0.889,1
"7101","2",3.5,1.7438,1
"7102","2",3,0.8984,1
"7103","2",4,1.9543,1
"7105","2",2,-0.8311,1
"7107","2",3.5,1.4332,1
"7110","0",3,0.5794,1
"7111","2",4,1.2556,1
"7112","2",4,1.1396,1
"7113","0",3.5,0.1172,1
"7114","2",3,-0.9952,1
"7115","2",3.5,0.7019,1
"7116","2",4,2.5668,1
"7119","0",2,1.0835,1
"7120","0",3,-0.3254,1
"7122","2",3.5,-0.7757,1
"7123","0",2.5,-0.3664,1
"7124","2",1.5,-0.4924,2
"7125","2",3.5,-0.056,1
"7126","1",3,1.3834,1
"7127","0",3,1.4981,1
"7128","2",1,-0.6755,1
"7129","2",4,1.9172,1
"7130","1",3,-0.6714,1
"7131","2",3.5,1.1498,1
"7132","0",2,-0.6098,1
"7133","2",2,1.6174,1
"7134","2",3,0.9223,1
"7135","0",2,0.264,1
"7136","2",3.5,1.1594,1
"7137","2",2,-0.4439,1
"7138","0",2.5,0.4777,1
"7139","0",1,-0.7335,1
"7140","2",4,1.2821,1
"7141","2",2.5,0.4997,1
"7142","0",3,-0.2302,1
"7143","0",3.5,0.1172,1
"7144","2",3.5,0.7959,1
"7145","1",3,0.7441,1
"7146","2",2.5,0.7173,1
"7149","2",3.5,1.1569,1
"7150","0",2.5,0.8994,1
"7151","2",3.5,2.5668,1
"7152","2",3.5,1.0808,1
"7153","2",4,-0.6714,1
"7154","2",3.5,1.3003,1
"7155","0",3,-0.6342,1
"7156","2",3,-0.0388,1
"7157","1",3.5,0.0405,1
"7158","1",3,0.4466,1
"7160","2",3.5,-0.4116,1
"7161","2",4,1.1166,1
"7162","2",3,0.9862,1
"7164","0",1.5,0.2005,1
"7165","1",2,-1.5882,1
"7168","2",3,0.8157,1
"7169","1",3.5,0.1269,1
"7171","0",2,-0.8507,1
"7172","2",4,0.284,1
"7173","2",3.5,0.5798,1
"7174","2",3,1.0485,1
"7175","1",2,0.5646,1
"7176","2",2.5,1.1395,1
"7177","2",3.5,2.3821,1
"7179","2",4,2.0288,1
"7180","0",2,-0.9253,1
"7181","2",2.5,1.0665,1
"7182","2",3.5,0.1609,1
"7183","2",4,1.1916,2
"7184","2",3.5,0.7168,1
"7185","2",4,1.6169,1
"7186","0",1.5,-0.9072,1
"7188","2",3,0.4751,1
"7189","2",4,1.2324,1
"7190","1",2,-1.0924,1
"7192","2",3,-0.3312,1
"7193","2",3,-0.1804,1
"7194","2",4,1.6438,1
"7195","2",3.5,1.4204,1
"7196","2",4,0.8512,2
"7197","2",4,1.4056,1
"7198","0",3,0.7566,1
"7199","2",2.5,-1.0605,1
"7201","0",3,-0.3146,1
"7202","0",1.5,1.291,1
"7203","2",3,0.2287,1
"7204","0",1.5,0.4092,2
"7206","0",2.5,0.0991,1
"7207","2",3.5,-0.5083,1
"7208","2",2.5,-0.1732,1
"7209","2",4,1.3314,1
"7211","0",3.5,0.5381,1
"7212","0",2.5,-0.7751,1
"7213","2",3,-0.0902,1
"7214","0",3.5,1.6745,1
"7215","1",2.5,0.2124,1
"7216","2",3.5,0.5498,1
"7217","2",3.5,-0.0488,1
"7219","2",3,0.9349,1
"7220","2",4,0.7529,1
"7221","2",3.5,-0.2245,1
"7222","1",2,0.2124,1
"7223","2",2.5,1.2958,1
"7224","0",2.5,-0.0754,1
"7225","2",3,0.6049,1
"7226","0",3,-0.8837,1
"7229","0",3,-0.0655,1
"7230","0",2,-0.1163,1
"7231","2",3,0.1039,1
"7232","2",4,2.0218,1
"7233","2",3,-1.3407,1
"7234","2",3.5,0.6657,1
"7235","2",3.5,0.5694,1
"7238","2",3,1.5543,1
"7240","0",4,1.0259,1
"7242","2",3,1.8534,1
"7244","2",3.5,0.5944,1
